web-scraper-order,web-scraper-start-url,patent_link,patent_link-href,patent_date,patent_abstract,patent_number,patent_assignee,referenced_by_link,referenced_by_link-href,citator_link,citator_link-href,pagination,pagination-href,citator_patent_number,citator_date
1519576805-866,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for the manufacture of a purified lactide from esters
     of lactic acid",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=602&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of substantially purified lactide
     and lactide polymers from an ester of lactic acid including the steps of
     forming crude lactide in the presence of a catalyst means to form a
     condensation reaction by-product and polylactic acid and depolymerizing
     the polylactic acid molecules followed by subsequent purification of the
     crude lactide in a distillation system. A purified lactide is then
     polymerized.","5,247,059","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5247059,Methods for treating lignocellulosic materials,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=4&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059,,,"9,650,687",2017
1519576813-867,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for the manufacture of a purified lactide from esters
     of lactic acid",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=602&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of substantially purified lactide
     and lactide polymers from an ester of lactic acid including the steps of
     forming crude lactide in the presence of a catalyst means to form a
     condensation reaction by-product and polylactic acid and depolymerizing
     the polylactic acid molecules followed by subsequent purification of the
     crude lactide in a distillation system. A purified lactide is then
     polymerized.","5,247,059","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5247059,Array for processing materials,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=3&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059,,,"9,708,761",2017
1519576822-868,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for the manufacture of a purified lactide from esters
     of lactic acid",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=602&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of substantially purified lactide
     and lactide polymers from an ester of lactic acid including the steps of
     forming crude lactide in the presence of a catalyst means to form a
     condensation reaction by-product and polylactic acid and depolymerizing
     the polylactic acid molecules followed by subsequent purification of the
     crude lactide in a distillation system. A purified lactide is then
     polymerized.","5,247,059","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5247059,Methods for treating lignocellulosic materials,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=2&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059,,,"9,783,861",2017
1519576827-869,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for the manufacture of a purified lactide from esters
     of lactic acid",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=602&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of substantially purified lactide
     and lactide polymers from an ester of lactic acid including the steps of
     forming crude lactide in the presence of a catalyst means to form a
     condensation reaction by-product and polylactic acid and depolymerizing
     the polylactic acid molecules followed by subsequent purification of the
     crude lactide in a distillation system. A purified lactide is then
     polymerized.","5,247,059","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5247059,Processing materials,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=1&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059,,,"9,816,231",2017
1519576848-870,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Lactide polymerization,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=43&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"5,357,034",1994
1519576855-871,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Continuous process for manufacture of lactide polymers with purification
     by distillation",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=42&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"5,357,035",1994
1519576860-872,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Poly(lactic acid) composition having improved physical properties,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=41&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"5,498,650",1996
1519576870-873,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Integrated process for the manufacture of lactide,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=40&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"5,521,278",1996
1519576878-874,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Impact modified melt-stable lactide polymer compositions and processes
     for manufacture thereof",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=39&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"5,714,573",1998
1519576884-875,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Impact modified melt-stable lactide polymer compositions and processes
     for manufacture thereof",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=38&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"5,922,832",1999
1519576890-876,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=37&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,005,067",1999
1519576895-877,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Environmentally friendly chewing gum bases,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=36&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,153,231",2000
1519576905-878,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,Lactic acid processing methods arrangements and products,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=35&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,229,046",2001
1519576909-879,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=34&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,277,951",2001
1519576914-880,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=0&f=S&l=50&d=PTXT&RS=ABST%2F%22polylactic+acid%22&Query=ABST%2F%22polylactic+acid%22&TD=621&Srch1=%22polylactic+acid%22.ABTX.&StartAt=Jump+To&StartNum=615,"Continuous process for manufacture of lactide polymers with controlled
     optical purity",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=601&f=G&l=50&d=PTXT&s1=%22polylactic+acid%22.ABTX.&p=13&OS=ABST/%22polylactic+acid%22&RS=ABST/%22polylactic+acid%22,1993,"A process for the continuous production of polylactide polymers from lactic
     acid which incorporates removal of water or a solvent carrier to
     concentrate the lactic acid feed followed by polymerization to a
     low-molecular-weight prepolymer. This prepolymer is fed to a reactor in
     which a catalyst is added to facilitate generation of lactide, the
     depolymerization product of polylactic acid. The lactide generated is
     continuously fed to a distillation system as a liquid or vapor wherein
     water and other impurities are removed. The resultant purified liquid
     lactide is fed directly to a polymerization process.","5,258,488","Cargill, Incorporated
 (Minneapolis, 
MN)",[Referenced By],http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=0&f=S&l=50&d=PALL&Query=ref/5258488,"Lactic acid processing; methods; arrangements; and, product",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=33&f=G&l=50&d=PALL&S1=5258488.UREF.&OS=ref/5258488&RS=REF/5258488,,,"6,320,077",2001
